date,adj_close,close,high,low,open,volume
2007-05-11,233.60361,466.740013,467.000007,461.000001,461.830011,5882300
2007-05-14,231.121127,461.780012,467.509994,459.999995,465.480013,7737600
2007-05-15,229.229236,458.000013,462.539994,457.409997,461.960008,8229700
2007-05-16,236.541537,472.609992,473.140009,459.020019,462.000007,13095200
2007-05-17,235.715717,470.960002,475.22002,470.810005,472.459996,9311800
2007-05-18,235.395404,470.320017,472.70002,469.750001,472.030006,7384400
2007-05-21,235.535541,470.60001,479.200014,466.720014,469.530006,12306200
2007-05-22,238.16817,475.860004,479.010019,473.000013,473.000013,7670300
2007-05-23,237.222232,473.97002,483.410003,473.749995,480.820005,10110200
2007-05-24,237.402408,474.330011,479.200014,471.500019,475.150021,8338800
2007-05-25,242.002002,483.52,484.949996,477.27,479.700002,10686300
2007-05-29,243.798801,487.110004,491.800011,484.000019,484.999994,10425500
2007-05-30,249.549549,498.599998,498.839992,483.000013,484.500007,14477100
2007-05-31,249.204212,497.910015,508.779993,497.060005,500.560011,17830700
2007-06-01,250.450458,500.400015,505.019994,497.930014,501.00,9588400
2007-06-04,253.788791,507.070005,510.510012,497.589992,497.910015,14187700
2007-06-05,259.679691,518.840022,519.000018,506.610016,509.75,20873300
2007-06-06,259.384403,518.250037,520.780036,515.259988,516.750012,15757600
2007-06-07,257.787784,515.059993,526.500018,512.509994,519.75,21239700
2007-06-08,258.002994,515.489982,519.640003,509.460007,516.200026,12703600
2007-06-11,255.925922,511.339992,518.250037,509.999994,514.020018,9286100
2007-06-12,252.637638,504.77,511.670014,503.170008,508.709995,12826100
2007-06-13,252.872882,505.240019,508.539999,498.689996,507.090004,14053900
2007-06-14,251.67168,502.840016,505.880003,501.700014,505.380015,9233100
2007-06-15,253.1982,505.890003,509.000019,501.229995,508.190008,12335800
2007-06-18,257.857852,515.199989,516.000031,504.240013,506.179996,9662100
2007-06-19,257.412418,514.310011,517.25,511.540018,514.010018,8701800
2007-06-20,255.240238,509.969995,518.750025,509.060017,516.960007,8667700
2007-06-21,257.31232,514.110016,515.289987,506.279993,510.980001,8810500
2007-06-22,262.75275,524.979994,524.989994,516.100028,516.42002,14392900
2007-06-25,263.973972,527.419996,534.989994,523.380033,528.980019,15834100
2007-06-26,265.395389,530.259988,533.199977,526.240025,532.729988,11367600
2007-06-27,263.40842,526.290023,527.989982,519.560005,524.999994,12233900
2007-06-28,262.767765,525.009994,529.500006,523.800023,524.879997,8328400
2007-06-29,261.611606,522.699989,527.399996,519.460007,526.02003,7753400
2007-07-02,265.455448,530.379985,531.85001,524.200013,525.489982,6968200
2007-07-03,267.437442,534.34001,534.400008,527.499994,531.060029,3739800
2007-07-05,271.086094,541.630015,544.400008,532.150002,535.55998,9875900
2007-07-06,269.969974,539.400008,543.870021,538.730025,541.250024,5488500
2007-07-09,271.551548,542.559992,548.740024,540.259987,542.999982,7452100
2007-07-10,271.941959,543.340034,547.000006,541.650014,543.790023,7704200
2007-07-11,272.507511,544.470007,546.500018,540.009994,543.610028,6611900
2007-07-12,272.937931,545.329986,547.319998,540.219988,545.860034,6876300
2007-07-13,276.356357,552.160002,552.669989,547.25,547.909984,10463700
2007-07-16,276.771763,552.989982,558.580028,549.31001,550.299986,13185800
2007-07-17,277.777775,554.999994,557.729988,552.379997,555.039993,8648500
2007-07-18,275.025028,549.500006,554.500006,543.810023,553.890021,12147800
2007-07-19,274.569584,548.590028,553.52003,542.24,553.460031,22232100
2007-07-20,260.320316,520.119991,523.179977,509.500006,511.900009,35509000
2007-07-23,256.511508,512.509994,519.999994,512.150003,519.010018,12700600
2007-07-24,257.257266,514.000018,518.690026,507.110004,509.300011,11133000
2007-07-25,255.135135,509.76,517.020006,505.560011,516.980007,11078900
2007-07-26,254.25426,508.000012,512.589992,498.880022,508.739994,13753000
2007-07-27,256.201206,511.890009,516.620016,505.500012,508.53,11007100
2007-07-30,258.313327,516.110028,519.34001,510.500012,512.919984,7918600
2007-07-31,255.255252,509.999994,520.439983,509.999994,520.229988,8532400
2007-08-01,256.726718,512.939983,516.510018,508.140009,510.500012,8847500
2007-08-02,255.760761,511.01,514.989994,509.000019,513.720025,6303400
2007-08-03,251.751758,503.000012,513.199977,503.000012,510.049993,6346000
2007-08-06,255.255252,509.999994,510.150021,502.499994,503.000012,7295600
2007-08-07,258.268283,516.02003,519.879997,509.040018,509.75,8520000
2007-08-08,263.153171,525.780036,525.780036,517.090004,519.34001,8129400
2007-08-09,257.622623,514.730001,526.820011,514.630003,520.800035,9683300
2007-08-10,258.133152,515.750037,518.720025,505.630009,510.18002,11738600
2007-08-13,258.007999,515.499982,519.75,513.029981,519.540005,6352200
2007-08-14,254.554553,508.599998,517.399996,508.000012,515.719976,7260100
2007-08-15,249.024021,497.549993,511.690014,496.710014,509.000019,10808100
2007-08-16,246.006015,491.520018,496.43002,480.460014,492.020006,17273900
2007-08-17,250.270267,500.039993,501.00,491.650015,497.439996,10947800
2007-08-20,249.209216,497.920015,502.559993,496.00,502.459995,5389200
2007-08-21,253.558567,506.610016,508.160009,497.770018,498.94002,7213900
2007-08-22,256.631626,512.749988,516.250025,509.250012,509.959995,6498800
2007-08-23,256.351352,512.190002,516.130027,507.000006,516.000031,6147200
2007-08-24,257.757755,514.999994,515.549981,508.50,512.609991,4940400
2007-08-27,256.886905,513.260037,517.449995,511.400021,514.430008,4645500
2007-08-28,253.453464,506.400021,514.979995,505.790005,511.530018,6541200
2007-08-29,256.696689,512.879985,513.300036,507.230001,507.840016,5093500
2007-08-30,255.955966,511.400021,515.399984,510.58001,512.359998,5298000
2007-08-31,257.882877,515.249988,516.500018,511.470019,513.099979,5949200
2007-09-04,262.837833,525.14999,527.999982,514.620003,515.019994,7380000
2007-09-05,264.164157,527.799987,529.480007,522.25,523.400033,6619100
2007-09-06,262.022037,523.52003,529.829998,518.240037,529.36001,7244500
2007-09-07,259.93494,519.35001,521.240025,516.800011,517.859985,7319800
2007-09-10,257.497501,514.480007,522.070004,510.880003,521.280024,6445100
2007-09-11,260.925937,521.330023,521.650015,515.729976,516.990006,5401700
2007-09-12,261.586582,522.64999,527.979982,519.000018,520.529981,5966000
2007-09-13,262.652652,524.779999,527.210001,523.219976,524.060017,3778400
2007-09-14,264.639652,528.750024,530.269987,522.220001,523.199977,5524200
2007-09-17,262.912906,525.299987,529.280011,524.070017,526.530018,4390600
2007-09-18,267.902897,535.269987,537.25,524.270012,526.520018,8422900
