date,adj_close,close,high,low,open,volume
2016-05-09,91.422261,92.790001,93.769997,92.589996,93.00,32936400
2016-05-10,92.042972,93.419998,93.57,92.110001,93.330002,33686800
2016-05-11,91.146389,92.510002,93.57,92.459999,93.480003,28719100
2016-05-12,89.00837,90.339996,92.779999,89.470001,92.720001,76314700
2016-05-13,89.185717,90.519997,91.669998,90.00,90.00,44392800
2016-05-16,92.49619,93.879997,94.389999,91.650002,92.389999,61259800
2016-05-17,92.111939,93.489998,94.699997,93.010002,94.550003,46916900
2016-05-18,93.166167,94.559998,95.209999,93.889999,94.160004,42062400
2016-05-19,92.811473,94.199997,94.639999,93.57,94.639999,30442100
2016-05-20,93.816442,95.220001,95.43,94.519997,94.639999,32026000
2016-05-23,95.008606,96.43,97.190002,95.669998,95.870003,38018600
2016-05-24,96.456939,97.900002,98.089996,96.839996,97.220001,35140200
2016-05-25,98.151587,99.620003,99.739998,98.110001,98.669998,38168800
2016-05-26,98.929943,100.410004,100.730003,98.639999,99.68,56331200
2016-05-27,98.870823,100.349998,100.470001,99.25,99.440002,36229500
2016-05-31,98.388047,99.860001,100.400002,98.82,99.599998,42307200
2016-06-01,97.008682,98.459999,99.540001,98.330002,99.019997,29173300
2016-06-02,96.279592,97.720001,97.839996,96.629997,97.599998,40191600
2016-06-03,96.476641,97.919998,98.269997,97.449997,97.790001,28062900
2016-06-06,97.176174,98.629997,101.889999,97.550003,97.989998,23292500
2016-06-07,97.57028,99.029999,99.870003,98.959999,99.25,22409500
2016-06-08,97.48161,98.940002,99.559998,98.68,99.019997,20848100
2016-06-09,98.181144,99.650002,99.989998,98.459999,98.50,26601400
2016-06-10,97.373231,98.830002,99.349998,98.480003,98.529999,31712900
2016-06-13,95.905188,97.339996,99.120003,97.099998,98.690002,38020500
2016-06-14,96.023422,97.459999,98.480003,96.75,97.32,31931900
2016-06-15,95.708139,97.139999,98.410004,97.029999,97.82,29445200
2016-06-16,96.1121,97.550003,97.75,96.07,96.449997,31326800
2016-06-17,93.924821,95.330002,96.650002,95.300003,96.620003,61008200
2016-06-20,93.698208,95.099998,96.57,95.029999,96.00,34411900
2016-06-21,94.496274,95.910004,96.349998,94.68,94.940002,35546400
2016-06-22,94.14158,95.550003,96.889999,95.349998,96.25,29219100
2016-06-23,94.683468,96.099998,96.290001,95.25,95.940002,32240200
2016-06-24,92.02327,93.400002,94.660004,92.650002,92.910004,75311400
2016-06-27,90.683316,92.040001,93.050003,91.50,93.00,45489600
2016-06-28,92.210464,93.589996,93.660004,92.139999,92.900002,40444900
2016-06-29,93.00853,94.400002,94.550003,93.629997,93.970001,36531000
2016-06-30,94.190838,95.599998,95.769997,94.300003,94.440002,35836400
2016-07-01,94.476565,95.889999,96.470001,95.330002,95.489998,26026500
2016-07-05,93.589829,94.989998,95.400002,94.459999,95.389999,27705200
2016-07-06,94.12187,95.529999,95.660004,94.370003,94.599998,30949100
2016-07-07,94.525831,95.940002,96.50,95.620003,95.699997,25139600
